architecture,family,sid,budget,clean_effective_observability,adaptive_capacity,attack_channels,abstention,confidence
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-3,2,0.9999999999117193,0.0,permission|receipt,1,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-3,3,0.9999999999117193,0.0,action|permission|receipt,1,0.850301287243185
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-4,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-4,1,0.9999999999117193,0.9999918548242843,permission,0,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-4,2,0.9999999999117193,0.0,permission|receipt,1,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-4,3,0.9999999999117193,0.0,action|permission|receipt,1,0.850301287243185
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-5,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-5,1,0.9999999999117193,0.9999918548242843,permission,0,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-5,2,0.9999999999117193,0.0,permission|receipt,1,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-5,3,0.9999999999117193,0.0,action|permission|receipt,1,0.850301287243185
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-6,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-6,1,0.9999999999117193,0.9999918548242843,permission,0,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-6,2,0.9999999999117193,0.0,permission|receipt,1,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-6,3,0.9999999999117193,0.0,action|permission|receipt,1,0.850301287243185
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-7,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-7,1,0.9999999999117193,0.9999918548242843,permission,0,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-7,2,0.9999999999117193,0.0,permission|receipt,1,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-7,3,0.9999999999117193,0.0,action|permission|receipt,1,0.850301287243185
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-8,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-8,1,0.9999999999117193,0.9999918548242843,permission,0,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-8,2,0.9999999999117193,0.0,permission|receipt,1,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-8,3,0.9999999999117193,0.0,action|permission|receipt,1,0.850301287243185
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-9,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-9,1,0.9999999999117193,0.9999918548242843,permission,0,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-9,2,0.9999999999117193,0.0,permission|receipt,1,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-9,3,0.9999999999117193,0.0,action|permission|receipt,1,0.850301287243185
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-10,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-10,1,0.9999999999117193,0.9999918548242843,permission,0,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-10,2,0.9999999999117193,0.0,permission|receipt,1,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-10,3,0.9999999999117193,0.0,action|permission|receipt,1,0.850301287243185
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-11,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-11,1,0.9999999999117193,0.9999918548242843,permission,0,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-11,2,0.9999999999117193,0.0,permission|receipt,1,0.9999989249434559
witness-hardened,unauthorized_delegation,adapt-witness-hardened-unauthorized_delegation-11,3,0.9999999999117193,0.0,action|permission|receipt,1,0.850301287243185
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-0,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-0,1,0.9999999999117193,0.9999999988640548,identity,0,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-0,2,0.9999999999117193,0.0,identity|receipt,1,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-0,3,0.9999999999117193,0.0,action|identity|receipt,1,0.7435436728102451
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-1,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-1,1,0.9999999999117193,0.9999999988640548,identity,0,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-1,2,0.9999999999117193,0.0,identity|receipt,1,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-1,3,0.9999999999117193,0.0,action|identity|receipt,1,0.7435436728102451
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-2,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-2,1,0.9999999999117193,0.9999999988640548,identity,0,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-2,2,0.9999999999117193,0.0,identity|receipt,1,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-2,3,0.9999999999117193,0.0,action|identity|receipt,1,0.7435436728102451
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-3,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-3,1,0.9999999999117193,0.9999999988640548,identity,0,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-3,2,0.9999999999117193,0.0,identity|receipt,1,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-3,3,0.9999999999117193,0.0,action|identity|receipt,1,0.7435436728102451
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-4,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-4,1,0.9999999999117193,0.9999999988640548,identity,0,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-4,2,0.9999999999117193,0.0,identity|receipt,1,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-4,3,0.9999999999117193,0.0,action|identity|receipt,1,0.7435436728102451
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-5,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-5,1,0.9999999999117193,0.9999999988640548,identity,0,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-5,2,0.9999999999117193,0.0,identity|receipt,1,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-5,3,0.9999999999117193,0.0,action|identity|receipt,1,0.7435436728102451
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-6,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-6,1,0.9999999999117193,0.9999999988640548,identity,0,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-6,2,0.9999999999117193,0.0,identity|receipt,1,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-6,3,0.9999999999117193,0.0,action|identity|receipt,1,0.7435436728102451
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-7,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-7,1,0.9999999999117193,0.9999999988640548,identity,0,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-7,2,0.9999999999117193,0.0,identity|receipt,1,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-7,3,0.9999999999117193,0.0,action|identity|receipt,1,0.7435436728102451
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-8,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-8,1,0.9999999999117193,0.9999999988640548,identity,0,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-8,2,0.9999999999117193,0.0,identity|receipt,1,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-8,3,0.9999999999117193,0.0,action|identity|receipt,1,0.7435436728102451
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-9,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-9,1,0.9999999999117193,0.9999999988640548,identity,0,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-9,2,0.9999999999117193,0.0,identity|receipt,1,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-9,3,0.9999999999117193,0.0,action|identity|receipt,1,0.7435436728102451
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-10,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-10,1,0.9999999999117193,0.9999999988640548,identity,0,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-10,2,0.9999999999117193,0.0,identity|receipt,1,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-10,3,0.9999999999117193,0.0,action|identity|receipt,1,0.7435436728102451
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-11,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-11,1,0.9999999999117193,0.9999999988640548,identity,0,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-11,2,0.9999999999117193,0.0,identity|receipt,1,0.9999999999095133
witness-hardened,credential_misuse,adapt-witness-hardened-credential_misuse-11,3,0.9999999999117193,0.0,action|identity|receipt,1,0.7435436728102451
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-0,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-0,1,0.9999999999117193,0.9999999999117193,action,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-0,2,0.9999999999117193,0.0,action|receipt,1,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-0,3,0.9999999999117193,0.0,intervention|receipt|warning,1,0.9999999716752733
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-1,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-1,1,0.9999999999117193,0.9999999999117193,action,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-1,2,0.9999999999117193,0.0,action|receipt,1,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-1,3,0.9999999999117193,0.0,intervention|receipt|warning,1,0.9999999716752733
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-2,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-2,1,0.9999999999117193,0.9999999999117193,action,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-2,2,0.9999999999117193,0.0,action|receipt,1,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-2,3,0.9999999999117193,0.0,intervention|receipt|warning,1,0.9999999716752733
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-3,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-3,1,0.9999999999117193,0.9999999999117193,action,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-3,2,0.9999999999117193,0.0,action|receipt,1,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-3,3,0.9999999999117193,0.0,intervention|receipt|warning,1,0.9999999716752733
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-4,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-4,1,0.9999999999117193,0.9999999999117193,action,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-4,2,0.9999999999117193,0.0,action|receipt,1,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-4,3,0.9999999999117193,0.0,intervention|receipt|warning,1,0.9999999716752733
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-5,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-5,1,0.9999999999117193,0.9999999999117193,action,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-5,2,0.9999999999117193,0.0,action|receipt,1,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-5,3,0.9999999999117193,0.0,intervention|receipt|warning,1,0.9999999716752733
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-6,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-6,1,0.9999999999117193,0.9999999999117193,action,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-6,2,0.9999999999117193,0.0,action|receipt,1,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-6,3,0.9999999999117193,0.0,intervention|receipt|warning,1,0.9999999716752733
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-7,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-7,1,0.9999999999117193,0.9999999999117193,action,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-7,2,0.9999999999117193,0.0,action|receipt,1,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-7,3,0.9999999999117193,0.0,intervention|receipt|warning,1,0.9999999716752733
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-8,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-8,1,0.9999999999117193,0.9999999999117193,action,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-8,2,0.9999999999117193,0.0,action|receipt,1,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-8,3,0.9999999999117193,0.0,intervention|receipt|warning,1,0.9999999716752733
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-9,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-9,1,0.9999999999117193,0.9999999999117193,action,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-9,2,0.9999999999117193,0.0,action|receipt,1,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-9,3,0.9999999999117193,0.0,intervention|receipt|warning,1,0.9999999716752733
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-10,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-10,1,0.9999999999117193,0.9999999999117193,action,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-10,2,0.9999999999117193,0.0,action|receipt,1,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-10,3,0.9999999999117193,0.0,intervention|receipt|warning,1,0.9999999716752733
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-11,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-11,1,0.9999999999117193,0.9999999999117193,action,0,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-11,2,0.9999999999117193,0.0,action|receipt,1,0.9999999999939997
witness-hardened,ignored_warning,adapt-witness-hardened-ignored_warning-11,3,0.9999999999117193,0.0,intervention|receipt|warning,1,0.9999999716752733
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-0,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-0,1,0.9999999999117194,0.9938374999369004,action,0,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-0,2,0.9999999999117194,0.0,action|receipt,1,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-0,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-1,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-1,1,0.9999999999117194,0.9938374999369004,action,0,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-1,2,0.9999999999117194,0.0,action|receipt,1,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-1,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-2,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-2,1,0.9999999999117194,0.9938374999369004,action,0,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-2,2,0.9999999999117194,0.0,action|receipt,1,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-2,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-3,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-3,1,0.9999999999117194,0.9938374999369004,action,0,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-3,2,0.9999999999117194,0.0,action|receipt,1,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-3,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-4,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-4,1,0.9999999999117194,0.9938374999369004,action,0,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-4,2,0.9999999999117194,0.0,action|receipt,1,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-4,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-5,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-5,1,0.9999999999117194,0.9938374999369004,action,0,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-5,2,0.9999999999117194,0.0,action|receipt,1,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-5,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-6,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-6,1,0.9999999999117194,0.9938374999369004,action,0,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-6,2,0.9999999999117194,0.0,action|receipt,1,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-6,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-7,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-7,1,0.9999999999117194,0.9938374999369004,action,0,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-7,2,0.9999999999117194,0.0,action|receipt,1,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-7,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-8,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-8,1,0.9999999999117194,0.9938374999369004,action,0,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-8,2,0.9999999999117194,0.0,action|receipt,1,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-8,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-9,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-9,1,0.9999999999117194,0.9938374999369004,action,0,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-9,2,0.9999999999117194,0.0,action|receipt,1,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-9,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-10,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-10,1,0.9999999999117194,0.9938374999369004,action,0,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-10,2,0.9999999999117194,0.0,action|receipt,1,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-10,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-11,0,0.9999999999117194,0.9999999999117194,,0,0.9999999999939999
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-11,1,0.9999999999117194,0.9938374999369004,action,0,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-11,2,0.9999999999117194,0.0,action|receipt,1,0.9985409365500111
witness-hardened,prompt_manipulation,adapt-witness-hardened-prompt_manipulation-11,3,0.9999999999117194,0.0,action|permission|receipt,1,0.970703293355402
witness-hardened,model_defect,adapt-witness-hardened-model_defect-0,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-0,1,0.9999999999117192,0.0,model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-0,2,0.9999999999117192,0.0,action|model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-0,3,0.9999999999117192,0.0,action|model_version|warning,1,0.9983481022526249
witness-hardened,model_defect,adapt-witness-hardened-model_defect-1,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-1,1,0.9999999999117192,0.0,model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-1,2,0.9999999999117192,0.0,action|model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-1,3,0.9999999999117192,0.0,action|model_version|warning,1,0.9983481022526249
witness-hardened,model_defect,adapt-witness-hardened-model_defect-2,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-2,1,0.9999999999117192,0.0,model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-2,2,0.9999999999117192,0.0,action|model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-2,3,0.9999999999117192,0.0,action|model_version|warning,1,0.9983481022526249
witness-hardened,model_defect,adapt-witness-hardened-model_defect-3,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-3,1,0.9999999999117192,0.0,model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-3,2,0.9999999999117192,0.0,action|model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-3,3,0.9999999999117192,0.0,action|model_version|warning,1,0.9983481022526249
witness-hardened,model_defect,adapt-witness-hardened-model_defect-4,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-4,1,0.9999999999117192,0.0,model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-4,2,0.9999999999117192,0.0,action|model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-4,3,0.9999999999117192,0.0,action|model_version|warning,1,0.9983481022526249
witness-hardened,model_defect,adapt-witness-hardened-model_defect-5,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-5,1,0.9999999999117192,0.0,model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-5,2,0.9999999999117192,0.0,action|model_version,1,0.9999999999939995
witness-hardened,model_defect,adapt-witness-hardened-model_defect-5,3,0.9999999999117192,0.0,action|model_version|warning,1,0.9983481022526249
witness-hardened,model_defect,adapt-witness-hardened-model_defect-6,0,0.9999999999117192,0.9999999999117192,,0,0.9999999999939995
